Gender,Age,family_history_with_overweight,FAVC,NCP,CAEC,CH2O,FAF,CALC,MTRANS,NObeyesdad
Female,19,yes,yes,3,Sometimes,2.7,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,19,no,no,3,Frequently,1.0,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,no,yes,3,Sometimes,1.03,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,19,yes,no,2,Sometimes,2.18,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,no,yes,1,Sometimes,1.31,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,1,Sometimes,2.65,2,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,2.86,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,no,yes,2,Sometimes,1.14,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,1.05,0,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.86,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,no,yes,3,Sometimes,2.92,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,no,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.0,0,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.68,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,2,Sometimes,2.05,1,Frequently,Public_Transportation,Overweight_Level_I
Male,18,yes,no,2,Sometimes,1.09,0,no,Public_Transportation,Overweight_Level_II
Male,18,yes,yes,3,Sometimes,3.0,2,no,Public_Transportation,Obesity_Type_I
Female,18,no,yes,1,Sometimes,1.3,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,1,Sometimes,2.47,2,no,Public_Transportation,Overweight_Level_I
Female,18,no,yes,1,Sometimes,1.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,2,Sometimes,2.78,1,Frequently,Public_Transportation,Overweight_Level_I
Female,18,yes,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,3,Sometimes,2.41,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,no,3,Sometimes,2.0,2,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,1,Sometimes,2.65,2,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,2,Sometimes,2.33,0,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,1,Sometimes,2.21,2,Frequently,Public_Transportation,Overweight_Level_I
Female,18,no,yes,3,Sometimes,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.86,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,2.87,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,no,yes,1,Sometimes,1.64,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.69,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,2.83,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,no,3,Sometimes,2.0,1,no,Public_Transportation,Overweight_Level_II
Male,18,yes,yes,2,Sometimes,2.57,1,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,2.08,2,no,Public_Transportation,Overweight_Level_I
Male,18,yes,yes,1,Sometimes,1.71,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,no,yes,1,Sometimes,1.55,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.14,0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,2,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Female,18,no,yes,2,Sometimes,1.23,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,1.38,0,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,no,yes,2,Sometimes,2.84,1,no,Public_Transportation,Insufficient_Weight
Female,18,yes,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,no,yes,1,Sometimes,1.3,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,no,yes,3,Sometimes,3.0,2,no,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.37,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,no,yes,1,Sometimes,1.18,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.58,2,no,Automobile,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.04,2,no,Automobile,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.12,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,no,yes,3,Sometimes,1.09,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.31,2,no,Automobile,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.47,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,3,Sometimes,2.43,2,no,Automobile,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.28,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.39,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,3,Sometimes,2.07,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.5,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,no,yes,1,Sometimes,1.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.9,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,2.86,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,2.92,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,1.22,0,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.98,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,2.83,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,1,Sometimes,2.33,0,no,Public_Transportation,Overweight_Level_I
Female,18,no,yes,3,Sometimes,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,no,yes,3,Sometimes,1.75,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,4,Sometimes,2.93,2,no,Automobile,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.43,1,Frequently,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,3,Sometimes,3.0,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,1,Sometimes,2.2,0,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,2.84,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,2.42,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,3,Frequently,2.0,0,no,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.47,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,no,3,Sometimes,2.0,1,no,Public_Transportation,Overweight_Level_II
Male,18,yes,no,2,Sometimes,1.99,1,no,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,3,Sometimes,1.17,0,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,1,Sometimes,2.16,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.71,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,1.88,0,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,3,Frequently,2.0,0,no,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.38,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.18,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,1,Sometimes,2.04,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.16,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,3,Sometimes,2.0,2,no,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,2.16,1,Sometimes,Public_Transportation,Obesity_Type_III
Male,18,yes,yes,2,Sometimes,1.95,1,no,Public_Transportation,Overweight_Level_II
Female,18,yes,yes,3,Sometimes,2.15,1,Sometimes,Public_Transportation,Obesity_Type_III
Female,18,yes,yes,3,Sometimes,1.44,0,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.11,0,no,Public_Transportation,Obesity_Type_I
Female,18,no,yes,3,Frequently,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,1.66,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.0,1,no,Public_Transportation,Obesity_Type_I
Female,18,yes,yes,3,Sometimes,2.21,1,Frequently,Public_Transportation,Overweight_Level_I
Male,18,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,3,Sometimes,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,2,Sometimes,2.38,0,no,Public_Transportation,Overweight_Level_I
Female,18,no,yes,3,Frequently,1.02,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,1.02,1,no,Public_Transportation,Obesity_Type_I
Female,18,no,yes,3,Sometimes,1.06,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18,yes,yes,2,Sometimes,2.12,0,Frequently,Public_Transportation,Overweight_Level_I
Female,18,yes,yes,3,Sometimes,1.0,1,no,Public_Transportation,Obesity_Type_I
Male,18,yes,yes,2,Sometimes,1.99,0,Sometimes,Public_Transportation,Overweight_Level_II
Female,18,no,yes,3,Frequently,1.01,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,18,yes,yes,3,Sometimes,2.0,1,Frequently,Public_Transportation,Overweight_Level_I
Male,17,yes,no,3,Sometimes,2.98,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,17,yes,yes,1,Sometimes,1.33,0,no,Public_Transportation,Overweight_Level_I
Male,17,yes,yes,3,Sometimes,2.85,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,17,yes,yes,3,Sometimes,2.8,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,no,2,Sometimes,2.83,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,no,yes,3,Sometimes,1.1,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,17,no,yes,2,Sometimes,1.08,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,17,yes,yes,2,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,17,no,yes,4,Frequently,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,17,no,yes,4,Sometimes,1.0,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,no,yes,2,Sometimes,2.36,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,2,Sometimes,1.66,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,17,yes,yes,3,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,17,yes,yes,3,Sometimes,2.03,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.37,2,no,Automobile,Insufficient_Weight
Male,17,yes,no,2,Sometimes,1.54,1,no,Public_Transportation,Overweight_Level_II
Male,17,no,yes,2,Sometimes,2.12,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,yes,yes,2,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,17,yes,no,2,Sometimes,1.91,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,17,no,yes,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,17,yes,yes,3,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,no,yes,3,Sometimes,1.32,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,yes,yes,2,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.88,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,3.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,17,yes,yes,4,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,yes,yes,2,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,17,no,yes,2,Sometimes,1.71,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,17,no,yes,3,Sometimes,2.91,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,4,Sometimes,2.29,2,no,Automobile,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Obesity_Type_I
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,no,yes,3,Sometimes,1.44,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,0,no,Public_Transportation,Obesity_Type_I
Male,17,yes,yes,3,Sometimes,3.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,17,no,yes,2,Sometimes,2.37,0,Sometimes,Public_Transportation,Insufficient_Weight
Male,17,yes,yes,3,Sometimes,2.0,2,no,Automobile,Insufficient_Weight
Female,17,no,yes,3,Sometimes,2.31,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Female,16,no,yes,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,16,no,yes,3,Sometimes,2.2,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,3,Sometimes,1.23,2,no,Public_Transportation,Obesity_Type_I
Female,16,no,yes,3,Sometimes,1.49,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,1,Sometimes,1.36,0,no,Public_Transportation,Overweight_Level_I
Female,16,no,yes,3,Sometimes,1.36,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,no,yes,3,Sometimes,2.2,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,no,yes,3,Sometimes,2.95,2,Sometimes,Public_Transportation,Insufficient_Weight
Male,16,no,yes,1,Sometimes,2.98,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Female,16,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Male,16,no,yes,3,Sometimes,1.79,1,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Female,16,no,yes,3,Sometimes,2.15,2,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,1,Sometimes,1.44,0,no,Public_Transportation,Overweight_Level_I
Male,16,no,yes,2,Sometimes,2.67,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,16,yes,yes,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Female,16,yes,yes,3,Sometimes,1.0,2,no,Public_Transportation,Obesity_Type_I
Female,16,yes,yes,1,Sometimes,2.0,0,no,Public_Transportation,Overweight_Level_I
Female,61,no,yes,3,Always,2.0,1,Frequently,Public_Transportation,Normal_Weight
Male,56,yes,no,3,Sometimes,2.0,1,Frequently,Automobile,Overweight_Level_II
Male,55,yes,no,4,Frequently,3.0,3,Frequently,Walking,Overweight_Level_I
Male,55,no,yes,3,Sometimes,2.0,1,no,Automobile,Overweight_Level_II
Female,52,yes,yes,1,Sometimes,2.0,0,no,Automobile,Obesity_Type_I
Female,51,yes,no,3,Sometimes,3.0,2,no,Public_Transportation,Normal_Weight
Female,45,yes,yes,3,Frequently,1.0,0,no,Automobile,Overweight_Level_II
Male,45,no,yes,3,Frequently,1.0,0,no,Automobile,Overweight_Level_II
Female,45,yes,yes,3,Sometimes,1.0,0,no,Automobile,Overweight_Level_II
Male,44,yes,no,3,Sometimes,3.0,0,no,Motorbike,Obesity_Type_I
Male,41,no,yes,3,Sometimes,2.0,2,Frequently,Automobile,Obesity_Type_I
Male,41,yes,yes,3,Sometimes,2.0,0,Sometimes,Bike,Obesity_Type_II
Female,41,yes,yes,3,Always,1.0,0,Sometimes,Automobile,Obesity_Type_I
Male,41,yes,no,1,Sometimes,1.0,1,Frequently,Automobile,Obesity_Type_II
Male,41,yes,yes,1,Frequently,3.0,1,Sometimes,Automobile,Overweight_Level_II
Male,41,yes,yes,2,Sometimes,1.73,0,Sometimes,Automobile,Obesity_Type_II
Male,41,yes,yes,2,Sometimes,1.14,0,no,Automobile,Obesity_Type_II
Female,40,yes,no,3,Sometimes,3.0,0,Sometimes,Automobile,Overweight_Level_I
Female,40,no,no,3,Sometimes,3.0,0,no,Automobile,Overweight_Level_II
Female,40,yes,yes,1,Sometimes,2.0,2,no,Public_Transportation,Obesity_Type_I
Female,40,no,yes,3,Frequently,2.0,3,Sometimes,Public_Transportation,Overweight_Level_I
Female,40,yes,yes,3,Sometimes,2.43,0,Sometimes,Automobile,Overweight_Level_I
Female,40,yes,yes,3,Sometimes,2.76,1,Sometimes,Automobile,Overweight_Level_I
Male,39,no,no,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,39,yes,no,3,Sometimes,3.0,1,Frequently,Automobile,Obesity_Type_I
Female,39,no,yes,4,Frequently,2.0,0,Sometimes,Public_Transportation,Insufficient_Weight
Female,38,yes,yes,3,Sometimes,2.0,0,Sometimes,Automobile,Obesity_Type_I
Female,38,yes,yes,1,Always,2.0,0,Sometimes,Automobile,Overweight_Level_I
Female,38,yes,yes,3,Sometimes,2.0,2,no,Public_Transportation,Normal_Weight
Male,38,no,yes,3,Frequently,2.0,0,Frequently,Automobile,Overweight_Level_II
Male,38,yes,no,3,Frequently,1.0,2,no,Automobile,Normal_Weight
Male,38,yes,no,3,Frequently,1.0,3,no,Automobile,Normal_Weight
Female,38,yes,no,3,Sometimes,1.0,2,Frequently,Automobile,Normal_Weight
Female,37,yes,no,3,Sometimes,2.0,1,Sometimes,Automobile,Overweight_Level_I
Female,37,yes,yes,1,Sometimes,2.0,0,no,Automobile,Overweight_Level_II
Female,37,yes,yes,3,Frequently,1.0,0,Sometimes,Motorbike,Obesity_Type_I
Female,36,yes,no,3,Sometimes,1.0,0,Sometimes,Automobile,Obesity_Type_I
Female,36,yes,no,3,Sometimes,1.0,2,Sometimes,Automobile,Normal_Weight
Female,36,yes,yes,3,Sometimes,1.0,0,no,Automobile,Overweight_Level_II
Female,35,yes,no,3,Frequently,1.0,0,no,Automobile,Normal_Weight
Male,35,yes,no,3,Frequently,3.0,2,Sometimes,Automobile,Overweight_Level_II
Male,35,yes,yes,1,no,3.0,3,Frequently,Automobile,Obesity_Type_I
Female,34,no,yes,1,Sometimes,1.0,0,Sometimes,Automobile,Overweight_Level_I
Male,34,yes,no,3,Sometimes,3.0,2,no,Automobile,Overweight_Level_II
Female,34,yes,no,1,Sometimes,2.0,1,Sometimes,Automobile,Overweight_Level_II
Male,34,no,yes,3,Sometimes,2.0,3,Sometimes,Automobile,Normal_Weight
Male,34,no,yes,3,Sometimes,1.0,2,no,Automobile,Overweight_Level_I
Female,33,yes,yes,3,Sometimes,2.0,1,no,Public_Transportation,Normal_Weight
Male,33,yes,yes,3,Sometimes,3.0,1,Sometimes,Automobile,Overweight_Level_II
Female,33,yes,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Male,33,yes,yes,1,Sometimes,2.0,3,Sometimes,Automobile,Overweight_Level_II
Male,33,no,no,3,Sometimes,2.0,3,Sometimes,Automobile,Normal_Weight
Female,33,yes,yes,1,Sometimes,3.0,2,Sometimes,Public_Transportation,Normal_Weight
Male,33,no,yes,3,Frequently,2.0,1,Sometimes,Automobile,Normal_Weight
Male,33,no,no,3,Sometimes,2.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,33,yes,yes,1,Always,2.0,1,Frequently,Automobile,Obesity_Type_I
Male,33,yes,yes,3,Sometimes,1.0,1,Sometimes,Walking,Overweight_Level_II
Male,33,no,no,3,Sometimes,1.0,0,Sometimes,Walking,Overweight_Level_I
Female,33,no,yes,1,Frequently,2.0,0,no,Public_Transportation,Normal_Weight
Male,33,yes,yes,3,Sometimes,1.12,1,Sometimes,Public_Transportation,Overweight_Level_II
Female,32,yes,yes,1,Sometimes,2.0,2,Sometimes,Automobile,Obesity_Type_I
Male,32,yes,no,3,Sometimes,3.0,0,no,Automobile,Obesity_Type_II
Female,32,yes,yes,3,Sometimes,2.0,0,Sometimes,Automobile,Normal_Weight
Female,31,yes,no,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,31,yes,no,3,Always,3.0,3,no,Bike,Normal_Weight
Female,31,yes,yes,1,Frequently,2.0,1,Sometimes,Automobile,Normal_Weight
Female,31,no,no,3,Sometimes,2.0,1,Sometimes,Automobile,Overweight_Level_I
Female,30,yes,yes,4,Frequently,1.0,0,no,Automobile,Overweight_Level_II
Male,30,yes,yes,3,no,2.0,0,Frequently,Automobile,Obesity_Type_II
Male,30,yes,yes,3,Frequently,2.0,0,Sometimes,Public_Transportation,Overweight_Level_II
Male,30,yes,yes,3,Sometimes,1.0,2,Sometimes,Automobile,Obesity_Type_I
Female,30,yes,yes,3,Sometimes,2.0,2,Sometimes,Automobile,Normal_Weight
Male,30,yes,no,3,Sometimes,1.0,1,Sometimes,Public_Transportation,Obesity_Type_II
Male,30,yes,no,3,no,2.0,1,Sometimes,Walking,Normal_Weight
Female,30,yes,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,29,no,yes,3,Sometimes,2.0,0,Sometimes,Automobile,Normal_Weight
Female,29,no,yes,1,Sometimes,2.0,0,no,Automobile,Obesity_Type_I
Male,29,no,yes,4,Frequently,3.0,0,no,Motorbike,Overweight_Level_I
Female,29,yes,yes,3,Sometimes,1.0,2,Frequently,Automobile,Overweight_Level_II
Female,29,yes,no,3,Always,2.0,0,Sometimes,Automobile,Normal_Weight
Male,29,yes,no,3,Sometimes,3.0,1,Sometimes,Automobile,Obesity_Type_I
Female,29,yes,no,3,Frequently,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,29,yes,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Obesity_Type_I
Male,29,yes,yes,3,Sometimes,2.11,0,Sometimes,Automobile,Obesity_Type_I
Male,29,yes,yes,3,Sometimes,1.19,0,Sometimes,Automobile,Obesity_Type_I
Male,29,yes,yes,3,Sometimes,1.88,0,Sometimes,Automobile,Obesity_Type_I
Female,28,yes,no,3,Frequently,2.0,2,Sometimes,Walking,Overweight_Level_I
Male,27,no,no,3,Sometimes,2.0,2,Frequently,Walking,Overweight_Level_I
Male,27,yes,yes,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,27,no,yes,3,Sometimes,3.0,1,Frequently,Public_Transportation,Overweight_Level_II
Female,27,no,yes,3,Always,2.0,0,Sometimes,Automobile,Normal_Weight
Male,27,yes,yes,1,Sometimes,2.0,0,Frequently,Automobile,Overweight_Level_II
Male,27,yes,yes,3,Sometimes,2.0,3,no,Automobile,Normal_Weight
Female,27,no,yes,3,Sometimes,1.0,0,Sometimes,Automobile,Overweight_Level_I
Male,27,yes,yes,1,Sometimes,2.0,1,no,Walking,Normal_Weight
Female,27,no,yes,1,Sometimes,1.0,1,Sometimes,Public_Transportation,Overweight_Level_I
Male,27,yes,yes,1,Frequently,2.0,2,Sometimes,Walking,Overweight_Level_II
Male,27,yes,yes,1,Always,2.0,0,Sometimes,Automobile,Overweight_Level_II
Female,27,no,yes,1,Sometimes,1.0,0,Sometimes,Public_Transportation,Overweight_Level_I
Male,27,yes,yes,1,Sometimes,1.06,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,27,yes,yes,1,Sometimes,1.34,1,Sometimes,Public_Transportation,Overweight_Level_II
Male,26,yes,yes,3,Frequently,3.0,2,Sometimes,Public_Transportation,Obesity_Type_I
Male,26,yes,no,1,Frequently,2.0,2,Frequently,Public_Transportation,Normal_Weight
Male,26,yes,yes,3,Frequently,2.0,2,Frequently,Public_Transportation,Normal_Weight
Male,26,yes,yes,1,Frequently,2.0,2,Sometimes,Public_Transportation,Overweight_Level_I
Female,26,yes,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,1,Sometimes,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Male,26,no,no,3,Sometimes,2.0,2,no,Automobile,Overweight_Level_I
Male,26,no,yes,3,Sometimes,1.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,26,no,yes,3,Sometimes,1.0,1,no,Walking,Normal_Weight
Male,26,no,yes,3,Always,2.0,0,Sometimes,Public_Transportation,Normal_Weight
Female,26,no,no,4,Always,2.0,2,no,Walking,Normal_Weight
Male,26,no,yes,3,Always,2.0,1,Sometimes,Public_Transportation,Normal_Weight
Female,26,yes,no,3,Sometimes,3.0,0,no,Automobile,Obesity_Type_III
Male,26,yes,yes,3,Frequently,1.0,1,Sometimes,Automobile,Normal_Weight
Male,26,yes,yes,3,Sometimes,2.0,0,Sometimes,Walking,Normal_Weight
Female,26,yes,yes,3,Sometimes,2.7,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.44,0,Sometimes,Public_Transportation,Obesity_Type_III
Female,26,yes,yes,3,Sometimes,2.65,0,Sometimes,Public_Transportation,Obesity_Type_III
